AtNum,Group,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,PartOmegaOxygen,RMin,RMax,RAverage
20,E2(Be),2,4,9,6.88,1.463235,13.12294,31.21545,0.08110922,29.88877,0.027068,1,2.38315,2.65128,2.53339
20,E2(Be),2,4,9,6.88,1.463907,13.14101,31.24551,0.08111153,29.92199,0.026987,1,2.3835,2.65279,2.53456
20,E2(Be),2,4,9,6.87,1.464692,13.16216,31.28304,0.08111957,29.95597,0.027096,1,2.3835,2.65491,2.53586
20,E2(Be),2,4,9,6.87,1.465046,13.1717,31.29511,0.08111488,29.989,0.027942,1,2.38303,2.65494,2.53656
20,E2(Be),2,4,9,6.88,1.466192,13.20265,31.34746,0.08112562,30.03578,0.027774,1,2.38587,2.65673,2.53829
20,E2(Be),2,4,9,6.87,1.466731,13.21722,31.37277,0.08113076,30.06151,0.028453,1,2.38391,2.65924,2.53934
20,E2(Be),2,4,9,6.89,1.46727,13.23179,31.39574,0.08112196,30.1065,0.026747,1,2.3897,2.65869,2.54018
20,E2(Be),2,4,9,6.87,1.467934,13.24978,31.42491,0.08113152,30.13919,0.028547,1,2.38616,2.66121,2.54146
20,E2(Be),2,4,9,6.88,1.468769,13.27238,31.46091,0.08113464,30.18344,0.028769,1,2.38819,2.66233,2.54279
20,E2(Be),2,4,9,6.88,1.469302,13.28685,31.48302,0.08113731,30.21712,0.03002,1,2.38691,2.66475,2.54389
20,E2(Be),2,4,9,6.88,1.470497,13.31928,31.53657,0.08115103,30.26768,0.03149,1,2.38679,2.66771,2.54582
20,E2(Be),2,4,9,6.89,1.470933,13.33113,31.55225,0.08114187,30.30594,0.031307,1,2.38878,2.66837,2.54668
20,E2(Be),2,4,9,6.89,1.471862,13.3564,31.59156,0.0811487,30.35376,0.032859,1,2.38783,2.67098,2.54832
20,E2(Be),2,4,9,6.89,1.472779,13.38139,31.63358,0.08115858,30.39364,0.033756,1,2.3871,2.6739,2.54992
20,E2(Be),2,4,9,6.89,1.473683,13.40606,31.67498,0.0811621,30.43184,0.033142,1,2.38923,2.67655,2.55137
20,E2(Be),2,4,9,6.91,1.474703,13.43391,31.71701,0.08116241,30.49149,0.033875,1,2.39217,2.67805,2.55302
20,E2(Be),2,4,9,6.91,1.475368,13.45208,31.74767,0.08116811,30.52475,0.034396,1,2.39219,2.67997,2.55416
20,E2(Be),2,4,9,6.91,1.476318,13.47808,31.78954,0.08117236,30.57151,0.034846,1,2.39261,2.68187,2.55573
20,E2(Be),2,4,9,6.92,1.477472,13.50973,31.83899,0.08116827,30.63186,0.033922,1,2.39625,2.68351,2.55758
20,E2(Be),2,4,9,6.92,1.477952,13.52289,31.85811,0.081165,30.66203,0.034047,1,2.39774,2.68375,2.55832
20,E2(Be),2,4,9,6.95,1.479785,13.57326,31.93901,0.08116797,30.74747,0.032223,1,2.40787,2.68356,2.56083
20,E2(Be),2,4,9,7.07,1.485201,13.72286,32.20678,0.08126386,30.91306,0.028887,1,2.44372,2.67849,2.56672
20,E2(Be),2,6,6,6.2,1.457343,12.96505,32.43434,0.08293133,17.2874,0,1,2.35284,2.35284,2.35284
20,E2(Be),2,6,6,6.2,1.456185,12.93415,32.38458,0.08294667,17.23388,0,1,2.3507,2.3507,2.3507
20,E2(Be),2,6,6,6.2,1.456351,12.93859,32.38897,0.08294844,17.23604,0,1,2.35092,2.35092,2.35092
20,E2(Be),2,6,6,6.2,1.455113,12.90563,32.33627,0.08296443,17.17969,0,1,2.34864,2.34864,2.34864
20,E2(Be),2,6,6,6.2,1.456783,12.9501,32.40411,0.08295096,17.24618,0,1,2.35155,2.35155,2.35155
20,E2(Be),2,6,6,6.2,1.458523,12.99656,32.47496,0.08293781,17.31498,0,1,2.35457,2.35457,2.35457
20,E2(Be),2,6,6,6.2,1.460379,13.04625,32.55162,0.08292453,17.38869,0,1,2.35778,2.35778,2.35778
20,E2(Be),2,6,6,6.21,1.463494,13.1299,32.6804,0.08289777,17.517,0,1,2.36325,2.36325,2.36325
20,E2(Be),2,6,6,6.21,1.467764,13.24516,32.85747,0.08286492,17.69084,0,1,2.3707,2.3707,2.3707
20,E2(Be),2,6,6,6.22,1.471926,13.35816,33.03115,0.08283481,17.86045,0,1,2.37793,2.37793,2.37793
20,E2(Be),2,6,6,6.22,1.473306,13.39577,33.08818,0.08282819,17.91331,0,1,2.38026,2.38026,2.38026
20,E2(Be),2,6,6,6.22,1.474261,13.42182,33.12738,0.08282387,17.94948,0,1,2.38187,2.38187,2.38187
20,E2(Be),2,6,6,6.23,1.475107,13.44494,33.16199,0.08282077,17.9808,0,1,2.38328,2.38328,2.38328
20,E2(Be),2,6,6,6.23,1.475569,13.45759,33.18071,0.08281995,17.99693,0,1,2.38404,2.38404,2.38404
20,E2(Be),2,6,6,6.23,1.476393,13.48015,33.21448,0.08281683,18.02759,0,1,2.38541,2.38541,2.38541
20,E2(Be),2,6,6,6.23,1.477287,13.50465,33.25125,0.08281376,18.06069,0,1,2.3869,2.3869,2.3869
20,E2(Be),2,6,6,6.23,1.477958,13.52305,33.27865,0.08281182,18.08503,0,1,2.38801,2.38801,2.38801
20,E2(Be),2,6,6,6.23,1.479821,13.57426,33.35542,0.08280446,18.15517,0,1,2.39113,2.39113,2.39113
20,E2(Be),2,6,6,6.24,1.480717,13.59892,33.39222,0.08280143,18.18836,0,1,2.39262,2.39262,2.39262
20,E2(Be),2,6,6,6.24,1.481999,13.63427,33.44547,0.08279607,18.23734,0,1,2.39478,2.39478,2.39478
20,E2(Be),2,6,6,6.24,1.482588,13.65056,33.46772,0.08279455,18.25725,0,1,2.39574,2.39574,2.39574
11,E1(Li),1,2,6,6.46,1.527182,14.91973,34.48086,0.0824846,20.77072,0.031036,0.827755,2.45233,2.62674,2.51335
11,E1(Li),1,2,6,6.27,1.518359,14.66262,34.00533,0.08375496,17.73555,0.071282,0.810611,2.43611,2.51127,2.46255
39,E3(Sc),3,2,9,8.23,1.375731,10.9066,27.19567,0.0799144,27.91523,0.024422,0.996241,2.34461,2.46948,2.40415
39,E3(Sc),3,2,9,8.21,1.373437,10.85212,27.11663,0.07990331,27.78315,0.015606,0.99789,2.34179,2.48122,2.40036
23,E5(V),4,4,6,4.21,1.221072,7.62627,23.41131,0.08498148,10.0577,0.070171,0.987983,1.57776,2.2585,1.98186
48,E12(Zn),2,2,6,6.01,1.445053,12.6398,32.12969,0.08476143,15.36421,0,1,2.2414,2.34619,2.30278
3,E1(Li),1,2,6,5.38,1.325353,9.75176,27.2348,0.08415204,12.57709,0.030244,0.952629,2.02415,2.27006,2.13252
3,E1(Li),1,2,5,5.03,1.351413,10.33839,28.08985,0.08640462,7.11553,0.104427,0.925068,1.9993,2.13058,2.0742
3,E1(Li),1,2,4,4.41,1.40145,11.5298,31.63168,0.09220578,3.74265,0.047802,0.831237,1.94539,2.00064,1.96667
24,E6(Cr),3,2,6,5.88,1.230456,7.80346,23.66146,0.08366852,10.24312,0.010165,1,1.96895,1.98713,1.97891
39,E3(Sc),3,4,9,7.76,1.389953,11.24835,27.95398,0.08032808,27.63256,0.015884,0.999709,2.34759,2.47335,2.41627
39,E3(Sc),3,4,9,7.64,1.371258,10.80056,27.20848,0.08025112,26.5072,0.004366,0.999974,2.32861,2.42488,2.38546
48,E12(Zn),2,1,7,5.95,1.408312,11.69998,29.99616,0.08290307,19.12517,0.016651,0.983397,2.21993,2.4318,2.33388
48,E12(Zn),2,1,7,6.64,1.423672,12.087,30.31411,0.08306189,19.88376,0.073659,0.939858,2.29932,2.3964,2.35983
81,E13(B),1,4,7,8.09,1.77848,23.56326,44.60104,0.0836548,26.44712,0.27826,0.834972,2.74717,3.09037,2.89321
19,E1(Li),1,4,8,7.36,1.649564,18.80166,39.46395,0.08136806,38.48909,0.030792,0.939388,2.69598,2.97508,2.81928
19,E1(Li),1,4,8,7.14,1.6594,19.13999,39.68491,0.08141057,39.47233,0.035337,0.905427,2.68538,3.04376,2.84557
39,E3(Sc),3,4,8,7.59,1.382581,11.07032,28.07024,0.08159916,23.06248,0.02139,0.992352,2.3074,2.42007,2.35889
39,E3(Sc),3,4,8,7.56,1.382385,11.06562,27.94919,0.08117579,23.43422,0.026438,0.982164,2.31604,2.41834,2.36174
19,E1(Li),1,2,8,8.12,1.64958,18.80219,40.43297,0.08498037,34.33105,0,0.985484,2.76428,2.76428,2.76428
39,E3(Sc),3,2,8,8,1.439068,12.4834,30.6288,0.08222188,25.01394,0,1,2.44542,2.44542,2.44542
20,E2(Be),2,4,9,7.01,1.457072,12.9578,30.8882,0.08095079,29.76631,0.022246,0.998376,2.41265,2.65702,2.52721
27,E9(Co),2,4,6,5.49,1.299455,9.1912,26.34027,0.08405255,11.88052,0.04792,0.999936,2.04798,2.11678,2.08512
27,E9(Co),2,4,6,5.61,1.298638,9.17388,26.29166,0.08404771,11.84996,0.017951,0.992707,2.04359,2.11201,2.08428
27,E9(Co),2,2,6,5.99,1.297129,9.14194,25.98285,0.08338213,12.13706,0,0.981044,2.06961,2.11833,2.09139
27,E9(Co),2,2,6,6.02,1.29267,9.04797,25.84247,0.08330138,12.04769,0,0.984253,2.07006,2.11054,2.08492
27,E9(Co),2,4,6,5.49,1.299129,9.18428,26.32674,0.08403814,11.87558,0.046373,0.9999,2.04582,2.11704,2.08477
27,E9(Co),2,4,6,5.61,1.298944,9.18036,26.23466,0.08398441,11.86412,0.017462,0.988334,2.04084,2.11547,2.08541
27,E9(Co),2,2,6,5.96,1.297099,9.14129,26.01287,0.0834038,12.12996,0,0.983933,2.06547,2.12174,2.09085
27,E9(Co),2,2,6,5.99,1.294228,9.08074,25.92798,0.08331385,12.0879,0,0.986717,2.07007,2.11387,2.08705
11,E1(Li),1,16,8,6.8,1.51953,14.69658,33.99662,0.08304608,29.40846,0.036417,0.974229,2.45451,2.83979,2.58344
27,E9(Co),2,18,6,6.04,1.308389,9.38209,26.37785,0.08421182,12.15399,0.02892,0.941757,2.0418,2.15574,2.10504
11,E1(Li),1,4,6,5.57,1.489757,13.84952,33.72536,0.08383984,17.59786,0.080177,0.983367,2.2894,2.54478,2.39831
11,E1(Li),1,4,6,5.58,1.530434,15.01524,35.59741,0.08406709,18.86019,0.098358,0.978862,2.36871,2.5895,2.45801
11,E1(Li),1,2,7,5.42,1.506358,14.31771,34.64785,0.08536917,21.81048,0.097745,0.980729,2.31915,2.69859,2.4814
29,E11(Cu),2,2,5,5.38,1.294244,9.08106,26.31019,0.08542904,5.84575,0.036456,0.905033,1.95635,2.10434,1.9956
29,E11(Cu),2,1,4,5.47,1.31259,9.47275,26.50469,0.08507595,0,0,0.963604,1.93667,1.98687,1.96177
55,E1(Li),1,4,8,8.43,1.85797,26.86612,48.65279,0.07996464,49.69094,0.022909,0.813004,3.12013,3.26563,3.19373
37,E1(Li),1,4,8,8.34,1.753717,22.59264,43.23436,0.0798591,42.47663,0.020007,0.813879,2.93822,3.09776,3.0202
20,E2(Be),2,6,6,6.2,1.481472,13.61975,33.50612,0.08287067,18.20937,0,1,2.39288,2.39288,2.39288
37,E1(Li),1,4,9,7.73,1.765574,23.05402,44.41127,0.08023075,60.08138,0.06308,0.946026,2.87618,3.42119,3.09476
11,E1(Li),1,4,6,5.45,1.504594,14.26745,34.25595,0.08408111,17.47782,0.100953,0.946439,2.2896,2.52368,2.41853
45,E9(Co),2,4,5,5.45,1.322305,9.68465,27.2058,0.08420433,6.37508,0.025467,0.861625,2.03006,2.25709,2.0826
45,E9(Co),2,4,5,5.47,1.32417,9.72569,27.28559,0.08424821,6.4917,0.023162,0.855548,2.02409,2.30897,2.08816
19,E1(Li),1,4,9,6.78,1.653886,18.94983,39.23391,0.08091879,45.78178,0.09514,0.956424,2.63699,3.27108,2.90005
19,E1(Li),1,4,9,6.52,1.676372,19.73329,40.14175,0.08146768,48.14803,0.131895,0.877995,2.66615,3.33124,2.93989
19,E1(Li),1,4,9,7.08,1.69671,20.46026,41.36237,0.08072574,48.09246,0.02469,0.914736,2.73697,3.56089,2.98901
26,E8(Fe),3,4,6,5.81,1.253578,8.2517,24.67426,0.08441404,10.43321,0.018553,1,1.98117,2.03136,2.00668
11,E1(Li),1,2,6,6.1,1.5076,14.35315,34.4607,0.08301957,19.26853,0.061437,0.914718,2.34298,2.68997,2.44522
92,E3(An),6,2,7,4.61,1.302626,9.25865,25.82483,0.08381939,16.05059,0.021401,0.987849,1.76746,2.44701,2.21924
92,E3(An),6,4,7,4.59,1.30518,9.31323,26.00056,0.08405795,16.05125,0.006407,0.996787,1.76163,2.43235,2.22333
25,E7(Mn),2,2,6,6,1.349054,10.28435,28.14172,0.08329031,13.70148,0,0.983897,2.15302,2.1965,2.17557
25,E7(Mn),2,2,6,5.94,1.357055,10.46842,28.26633,0.08307858,14.04124,0,0.951706,2.15635,2.22415,2.19271
25,E7(Mn),2,2,6,6.01,1.349251,10.28885,28.15632,0.08328605,13.70991,0,0.984373,2.15473,2.19661,2.17593
25,E7(Mn),2,2,6,5.94,1.357249,10.4729,28.26838,0.08307332,14.0501,0,0.950929,2.15683,2.22488,2.19317
25,E7(Mn),2,2,6,6.01,1.347027,10.23806,28.06214,0.0832854,13.64208,0,0.984239,2.15262,2.19303,2.17235
25,E7(Mn),2,2,6,5.93,1.354571,10.41103,28.16142,0.08308022,13.96613,0,0.951401,2.15146,2.22137,2.18881
40,E4(Ti),4,4,8,7.48,1.286556,8.92021,24.38834,0.08143776,18.80823,0.002437,0.999993,2.17117,2.217,2.19471
80,E12(Zn),2,4,8,6.49,1.451793,12.81749,31.17469,0.08218593,26.537,0.025917,1,2.33424,2.70953,2.47898
40,E4(Ti),4,4,8,7.12,1.286318,8.91525,24.283,0.08092931,19.18179,0.01112,0.988119,2.13522,2.24185,2.20021
82,E14(Ñ),2,4,8,7.66,1.570207,16.2166,35.26562,0.08212943,32.06366,0.16986,0.97057,2.5346,2.83184,2.66006
19,E1(Li),1,8,7,6.51,1.665953,19.36765,39.67592,0.08238676,29.19714,0.073938,0.76769,2.62273,3.03058,2.79982
41,E5(V),3,8,5,5.97,1.355479,10.43198,27.5231,0.08490689,6.28372,0.158663,0.816107,2.07385,2.13621,2.09326
41,E5(V),3,8,5,5.93,1.356473,10.45496,27.56226,0.08489102,6.35497,0.154967,0.81554,2.06827,2.16021,2.09558
41,E5(V),3,8,5,5.97,1.355618,10.43519,27.53033,0.0849012,6.31106,0.15675,0.816323,2.07181,2.1481,2.09381
37,E1(Li),1,4,11,7.89,1.780667,23.65032,45.08174,0.08047246,66.47371,0.073823,0.990769,2.938,3.73208,3.19327
92,E3(An),6,4,7,4.52,1.304168,9.29156,26.06359,0.08434493,15.76969,0.01928,1,1.75646,2.4542,2.21551
12,E2(Be),2,6,6,6.12,1.334339,9.95146,27.35281,0.08304729,13.29077,0,1,2.15331,2.15331,2.15331
12,E2(Be),2,6,6,6.1,1.29866,9.17434,25.97687,0.08308772,12.26359,0,1,2.09553,2.09553,2.09553
20,E2(Be),2,6,6,6.2,1.48291,13.65943,33.57169,0.08286085,18.27218,0,1,2.3954,2.3954,2.3954
20,E2(Be),2,6,6,6.16,1.437123,12.43284,31.62131,0.08290672,16.65426,0,1,2.3211,2.3211,2.3211
19,E1(Li),1,2,6,7.57,1.758815,22.79025,44.62051,0.08337999,25.16352,0,0.815009,2.81205,2.81205,2.81205
27,E9(Co),2,2,6,6.16,1.306898,9.35005,26.30068,0.08340245,12.27695,0,0.973747,2.10414,2.10414,2.10414
19,E1(Li),1,2,6,7.55,1.766054,23.07281,44.99831,0.08335939,25.39077,0,0.819771,2.82217,2.82217,2.82217
27,E9(Co),2,2,6,6.16,1.307995,9.37361,26.33924,0.08339198,12.31449,0,0.973253,2.10608,2.10608,2.10608
19,E1(Li),1,4,8,8.22,1.688887,20.17857,41.07339,0.08310593,33.71653,0.024804,0.9529,2.74558,2.85644,2.81741
27,E9(Co),2,4,6,6.03,1.308641,9.38752,26.575,0.08370827,12.26608,0,0.987759,2.09632,2.1086,2.10358
29,E11(Cu),2,2,4,5.21,1.41519,11.87224,30.15893,0.09431133,0,0,0.962986,1.91949,1.94854,1.93401
29,E11(Cu),2,4,5,5.38,1.334445,9.95383,26.81705,0.08768762,6.04215,0.16434,0.957571,1.93602,2.34536,2.03439
29,E11(Cu),2,2,4,5.24,1.417789,11.93777,30.28995,0.09434144,0,0,0.966658,1.93044,1.94309,1.93677
29,E11(Cu),2,4,5,5.34,1.335103,9.96856,26.84142,0.08770361,6.06464,0.165197,0.956958,1.93423,2.34471,2.03539
26,E8(Fe),2,6,6,6.11,1.328564,9.82281,27.14014,0.08307066,13.1169,0,1,2.14376,2.14376,2.14376
19,E1(Li),1,16,8,6.97,1.698156,20.51261,42.43013,0.08306794,39.28313,0.079328,0.95542,2.68657,3.19235,2.86226
29,E11(Cu),2,8,4,4.82,1.442155,12.5639,32.22002,0.10135805,0.75559,0.220081,0.954896,1.92914,1.93297,1.93105
19,E1(Li),1,8,8,7.99,1.714183,21.09891,41.68862,0.08096188,42.53065,0.071066,0.749643,2.78174,3.3772,3.01018
60,E3(Ln),3,8,9,8.18,1.423668,12.0869,29.23101,0.08008162,30.3163,0.02737,1,2.43246,2.52672,2.48255
11,E1(Li),1,4,6,5.5,1.556564,15.79755,36.93653,0.08756238,17.37739,0.089096,0.918281,2.2882,2.73112,2.45365
11,E1(Li),1,4,6,5.62,1.562146,15.9681,37.08238,0.08877268,16.88871,0.191263,0.920893,2.30678,2.6771,2.44493
57,E3(Ln),3,4,10,8.5,1.465436,13.18225,30.34193,0.07937117,37.6152,0.048946,0.988622,2.54055,2.70054,2.59983
11,E1(Li),1,4,6,5.58,1.552459,15.67287,36.6348,0.08706329,17.33232,0.085593,0.911733,2.29271,2.71151,2.45052
11,E1(Li),1,4,6,5.65,1.55595,15.77884,36.69678,0.088611,16.70432,0.188996,0.906283,2.3021,2.68659,2.43977
58,E3(Ln),3,4,10,8.35,1.457565,12.97097,30.06728,0.07946387,36.9988,0.048705,0.993164,2.52581,2.68764,2.5848
19,E1(Li),1,4,10,7.78,1.674829,19.67887,40.24176,0.08128358,51.12795,0.10688,0.978625,2.73281,3.38099,2.96978
42,E6(Cr),6,4,6,4.57,1.211705,7.45211,23.37131,0.08595077,9.70763,0.050796,1,1.69228,2.26059,1.96655
29,E11(Cu),2,4,6,6.17,1.356861,10.46393,28.29795,0.08361554,13.38406,0.012749,0.936066,2.16142,2.20412,2.18264
11,E1(Li),1,4,8,6.59,1.505903,14.30473,33.42693,0.08241004,27.77118,0.060516,0.946092,2.33461,2.72732,2.56161
92,E3(An),6,8,7,4.55,1.304118,9.2905,25.96182,0.08391326,16.10345,0.019362,0.997038,1.77008,2.44925,2.22203
25,E7(Mn),2,4,6,6.07,1.362098,10.58556,28.68516,0.08421032,13.49511,0.00508,0.957566,2.17274,2.19148,2.18302
11,E1(Li),1,4,8,7.03,1.523845,14.82214,34.47473,0.08353244,28.36028,0.051272,0.981451,2.43784,2.79818,2.58462
11,E1(Li),1,4,8,6.93,1.504509,14.26505,33.14513,0.0834386,27.70606,0.062916,0.96042,2.40698,2.97678,2.57602
11,E1(Li),1,8,6,6.49,1.510687,14.44149,34.24345,0.08331428,18.58091,0.059305,0.897318,2.41404,2.47724,2.44013
11,E1(Li),1,8,6,5.55,1.56656,16.10385,36.74036,0.09017087,14.52868,0.235795,0.85705,2.22286,2.69903,2.47341
26,E8(Fe),3,8,6,5.82,1.254547,8.27083,24.67139,0.08408393,10.59907,0.014257,1,1.99197,2.02355,2.01162
81,E13(B),1,4,5,7.05,1.757581,22.74232,42.8968,0.08511042,11.07495,0.360409,0.710956,2.59634,2.81624,2.72777
81,E13(B),1,4,5,6.47,1.727363,21.58935,42.80159,0.08403128,9.34775,0.240048,0.711922,2.56748,2.97944,2.69643
19,E1(Li),1,3,8,8.69,1.692076,20.29308,41.05838,0.08084253,40.22983,0,0.849989,2.80408,2.98636,2.89522
21,E3(Sc),3,3,8,7.45,1.318318,9.5973,25.66756,0.08199627,19.38372,0,1,2.18162,2.3127,2.24716
19,E1(Li),1,2,8,9.03,1.679115,19.83032,39.67673,0.08021418,39.79509,0,0.847551,2.86529,2.88195,2.87362
19,E1(Li),1,2,8,9.04,1.659728,19.15135,38.96742,0.0805321,39.26593,0,0.863463,2.78946,2.88586,2.83766
20,E2(Be),2,2,8,7.17,1.438046,12.45681,30.44248,0.08064325,26.77727,0,1,2.40401,2.52128,2.46265
40,E4(Ti),4,2,8,7.28,1.288243,8.95533,24.41313,0.08069896,19.33705,0,1,2.17537,2.23391,2.20464
3,E1(Li),1,4,4,5.34,1.370632,10.78576,27.96739,0.08915263,3.76155,0.218547,0.642129,1.90981,2.30544,2.08759
3,E1(Li),1,4,4,5.24,1.295035,9.09773,25.3356,0.09409318,2.4473,0.261382,0.644387,1.7654,2.05379,1.879
11,E1(Li),1,4,4,4.96,1.513738,14.52916,34.36298,0.09104352,5.04607,0.247276,0.643287,2.01567,2.63479,2.29358
11,E1(Li),1,4,4,4.87,1.430718,12.26735,31.22165,0.09592371,3.28302,0.291018,0.648038,1.88034,2.33315,2.07185
11,E1(Li),1,4,5,6.04,1.485365,13.72738,31.94499,0.08566306,9.68265,0.125902,0.642809,2.14124,3.10644,2.4497
11,E1(Li),1,4,6,5.86,1.480217,13.58516,31.59115,0.08382226,14.0423,0.147987,0.610527,2.17678,2.98331,2.54639
19,E1(Li),1,8,5,6.96,2.165337,42.52703,71.16103,0.10651357,12.27498,0.45299,0.635626,2.54856,3.54275,2.94431
19,E1(Li),1,4,5,5.71,1.731601,21.74864,44.53463,0.08654947,13.27748,0.155358,0.563497,2.4983,3.25687,2.86219
19,E1(Li),1,4,5,6.91,1.753568,22.5869,45.25045,0.08961882,11.18038,0.300174,0.545972,2.49287,3.52302,2.85674
19,E1(Li),1,4,5,6.52,1.717744,21.2307,41.74661,0.08311235,9.09141,0.079619,0.616869,2.54255,3.01194,2.72231
19,E1(Li),1,4,5,7.04,1.723861,21.4583,42.15614,0.08356436,10.78607,0.144513,0.672214,2.53233,2.91173,2.69364
19,E1(Li),1,8,7,7.49,1.601352,17.20081,35.94919,0.08065356,26.44448,0.098174,0.606608,2.57213,3.39822,2.85452
37,E1(Li),1,8,5,6.26,2.020123,34.53205,61.8968,0.10510707,11.05124,0.277466,0.613299,2.77224,2.93654,2.85691
37,E1(Li),1,8,5,8.43,1.837933,26.00626,47.43098,0.08327058,16.38599,0.242099,0.613389,2.68347,3.15357,2.88982
37,E1(Li),1,4,5,7.45,1.887899,28.18545,50.13885,0.08317524,10.88407,0.137465,0.585609,2.64209,3.36222,2.95688
37,E1(Li),1,4,5,7.25,1.890817,28.31634,50.43491,0.0838174,12.10937,0.177362,0.646646,2.70283,3.14243,2.92004
37,E1(Li),1,4,6,6.87,1.85137,26.5808,48.14607,0.08657271,18.38643,0.367397,0.5881,2.71679,3.68317,2.98125
37,E1(Li),1,2,5,7,1.869359,27.36319,50.95093,0.08739697,7.85809,0.280356,0.618931,2.64449,3.23295,2.83649
37,E1(Li),1,2,6,7.62,1.895742,28.53817,50.95472,0.08439151,23.34913,0.302819,0.616729,2.69439,3.61002,3.15325
37,E1(Li),1,8,6,7.7,1.795188,24.23365,45.4312,0.08265149,28.29884,0.140981,0.630673,2.69978,3.65589,2.97085
37,E1(Li),1,4,5,9.87,1.651667,18.87365,37.72289,0.0793162,10.84326,0.10942,0.454824,2.73163,3.00772,2.85275
37,E1(Li),1,2,6,6.84,1.742037,22.14424,43.36243,0.0826975,18.25256,0.062088,0.651525,2.73829,3.26877,2.87556
37,E1(Li),1,2,7,10.14,1.680793,19.88985,39.03349,0.08108549,22.20011,0.161266,0.584747,2.71081,3.22769,2.88167
37,E1(Li),1,2,8,8.48,1.749655,22.43602,42.7952,0.0825583,32.30882,0.124058,0.648027,2.80949,3.11103,3.0069
37,E1(Li),1,2,5,5.58,1.83262,25.78137,47.56516,0.08301989,10.67298,0.154186,0.581058,2.72649,3.21396,2.97097
37,E1(Li),1,4,5,7.21,1.669115,19.47814,38.9744,0.08062703,14.28383,0.105143,0.527898,2.60667,2.97133,2.7798
37,E1(Li),1,4,4,9.38,1.686023,20.07608,39.37324,0.07991072,6.66077,0.105347,0.39304,2.66502,2.89949,2.79609
55,E1(Li),1,4,6,8.49,1.95712,31.40084,53.90651,0.08270016,35.86696,0.195529,0.613073,2.8126,3.65364,3.23312
55,E1(Li),1,8,5,6.67,2.159198,42.16632,70.53224,0.10501532,12.71792,0.328881,0.60601,2.86497,3.21479,3.02734
55,E1(Li),1,8,5,8.33,1.97381,32.21106,54.60023,0.08340345,19.857,0.275382,0.601852,2.78248,3.46984,3.08193
55,E1(Li),1,4,4,6.39,2.072421,37.284,60.16076,0.0840712,7.12422,0.296929,0.527387,2.69036,3.38724,3.09509
55,E1(Li),1,4,6,6.49,2.016359,34.33938,58.18461,0.08513406,20.51048,0.198186,0.651148,2.69475,3.96608,3.24077
55,E1(Li),1,3,6,8.89,1.892133,28.37552,50.31313,0.08182183,33.57155,0.1719,0.585954,2.80927,3.92625,3.21009
55,E1(Li),1,1,6,9.85,1.88035,27.84867,49.65392,0.0809742,33.57154,0.170266,0.564346,2.886,3.49058,3.18829
55,E1(Li),1,4,4,9.26,1.8195,25.2316,45.75647,0.08010439,8.0585,0.137989,0.378088,2.79219,3.25077,3.00535
55,E1(Li),1,4,5,7.31,1.771142,23.27281,43.90366,0.08108834,16.1292,0.146569,0.554639,2.75898,3.07236,2.89385
20,E2(Be),2,2,7,6.15,1.475256,13.44902,32.96407,0.08673494,20.0684,0.104678,1,2.09269,2.70594,2.39862
20,E2(Be),2,2,7,6.15,1.463344,13.12588,32.43027,0.0864539,19.67222,0.126386,0.999941,2.19195,2.62703,2.38335
11,E1(Li),1,4,6,5.94,1.497752,14.07369,33.53554,0.08384684,17.43096,0.080608,0.91079,2.3367,2.46473,2.40506
3,E1(Li),1,1,5,5.12,1.376417,10.92292,29.55114,0.08813895,7.25287,0.1208,0.887313,2.01532,2.26537,2.09085
19,E1(Li),1,4,8,7.34,1.685264,20.04898,41.13514,0.08189632,41.1838,0.037187,0.940959,2.69717,3.81522,2.93625
19,E1(Li),1,8,9,7.65,1.672701,19.60397,39.59164,0.08013823,48.46468,0.066,0.881803,2.69244,3.18574,2.93464
19,E1(Li),1,2,9,8.25,1.687367,20.12413,40.57042,0.08026646,49.27201,0.014366,0.939925,2.86743,3.25228,2.94622
82,E14(Ñ),2,4,9,7.03,1.477411,13.50806,31.62406,0.08106885,31.02602,0.055602,0.993396,2.40358,2.75703,2.5662
82,E14(Ñ),2,4,9,6.97,1.473947,13.41327,31.48146,0.08107059,30.76607,0.053929,0.993918,2.39129,2.74362,2.56086
82,E14(Ñ),2,4,9,6.92,1.46095,13.06154,30.94127,0.08107749,29.93154,0.051861,0.994501,2.36756,2.71443,2.53909
82,E14(Ñ),2,4,9,6.74,1.553514,15.70487,35.10715,0.08105381,35.81813,0.055788,0.998603,2.49043,2.74544,2.68729
82,E14(Ñ),2,4,9,7.64,1.602758,17.24615,37.2957,0.08116577,39.18486,0.068807,0.995705,2.67455,2.90348,2.76213
82,E14(Ñ),2,4,9,6.35,1.502693,14.21344,32.87117,0.08119129,32.24921,0.049471,0.999345,2.3467,2.69555,2.60352
82,E14(Ñ),2,4,9,6.35,1.502615,14.21124,32.86786,0.08119183,32.24352,0.049453,0.999347,2.3464,2.69551,2.60339
90,E3(An),4,4,10,9.38,1.413653,11.83362,28.30755,0.07914155,34.63718,0.009606,1,2.48057,2.55955,2.50959
20,E2(Be),2,4,8,6.17,1.470932,13.33111,32.43188,0.08226523,26.16149,0,1,2.31555,2.7284,2.52198
